0,rank,1/rank
65.0,66.0,0.015151515151515152
13.0,14.0,0.07142857142857142
266.0,260.0,0.0038461538461538464
301.0,291.0,0.003436426116838488
56.0,57.0,0.017543859649122806
7.0,8.0,0.125
118.0,119.0,0.008403361344537815
7.0,8.0,0.125
244.0,239.0,0.0041841004184100415
136.0,137.0,0.0072992700729927005
62.0,63.0,0.015873015873015872
25.0,26.0,0.038461538461538464
68.0,69.0,0.014492753623188406
13.0,14.0,0.07142857142857142
91.0,92.0,0.010869565217391304
61.0,62.0,0.016129032258064516
51.0,52.0,0.019230769230769232
13.0,14.0,0.07142857142857142
7.0,8.0,0.125
0.0,1.0,1.0
37.0,38.0,0.02631578947368421
558.0,428.0,0.002336448598130841
34.0,35.0,0.02857142857142857
0.0,1.0,1.0
45.0,46.0,0.021739130434782608
37.0,38.0,0.02631578947368421
1485.0,581.0,0.0017211703958691911
11.0,12.0,0.08333333333333333
3.0,4.0,0.25
88.0,89.0,0.011235955056179775
64.0,65.0,0.015384615384615385
20.0,21.0,0.047619047619047616
26.0,27.0,0.037037037037037035
37.0,38.0,0.02631578947368421
86.0,87.0,0.011494252873563218
7.0,8.0,0.125
130.0,131.0,0.007633587786259542
424.0,368.0,0.002717391304347826
166.0,167.0,0.005988023952095809
7.0,8.0,0.125
33.0,34.0,0.029411764705882353
60.0,61.0,0.01639344262295082
91.0,92.0,0.010869565217391304
2.0,3.0,0.3333333333333333
125.0,126.0,0.007936507936507936
25.0,26.0,0.038461538461538464
162.0,163.0,0.006134969325153374
7.0,8.0,0.125
0.0,1.0,1.0
56.0,57.0,0.017543859649122806
58.0,59.0,0.01694915254237288
68.0,69.0,0.014492753623188406
33.0,34.0,0.029411764705882353
68.0,69.0,0.014492753623188406
351.0,326.0,0.003067484662576687
23.0,24.0,0.041666666666666664
394.0,351.0,0.002849002849002849
129.0,130.0,0.007692307692307693
449.0,380.0,0.002631578947368421
55.0,56.0,0.017857142857142856
56.0,57.0,0.017543859649122806
47.0,48.0,0.020833333333333332
57.0,58.0,0.017241379310344827
221.0,219.0,0.0045662100456621
11.0,12.0,0.08333333333333333
7.0,8.0,0.125
11.0,12.0,0.08333333333333333
141.0,142.0,0.007042253521126761
12.0,13.0,0.07692307692307693
69.0,70.0,0.014285714285714285
947.0,531.0,0.0018832391713747645
0.0,1.0,1.0
2.0,3.0,0.3333333333333333
31.0,32.0,0.03125
133.0,134.0,0.007462686567164179
15.0,16.0,0.0625
0.0,1.0,1.0
130.0,131.0,0.007633587786259542
13.0,14.0,0.07142857142857142
54.0,55.0,0.01818181818181818
25.0,26.0,0.038461538461538464
45.0,46.0,0.021739130434782608
28.0,29.0,0.034482758620689655
14.0,15.0,0.06666666666666667
7.0,8.0,0.125
18.0,19.0,0.05263157894736842
339.0,320.0,0.003125
592.0,443.0,0.002257336343115124
426.0,370.0,0.002702702702702703
226.0,224.0,0.004464285714285714
111.0,112.0,0.008928571428571428
32.0,33.0,0.030303030303030304
31.0,32.0,0.03125
0.0,1.0,1.0
41.0,42.0,0.023809523809523808
2.0,3.0,0.3333333333333333
32.0,33.0,0.030303030303030304
32.0,33.0,0.030303030303030304
14.0,15.0,0.06666666666666667
0.0,1.0,1.0
85.0,86.0,0.011627906976744186
0.0,1.0,1.0
17.0,18.0,0.05555555555555555
98.0,99.0,0.010101010101010102
42.0,43.0,0.023255813953488372
130.0,131.0,0.007633587786259542
55.0,56.0,0.017857142857142856
14.0,15.0,0.06666666666666667
86.0,87.0,0.011494252873563218
47.0,48.0,0.020833333333333332
3.0,4.0,0.25
1026.0,545.0,0.001834862385321101
59.0,60.0,0.016666666666666666
42.0,43.0,0.023255813953488372
122.0,123.0,0.008130081300813009
59.0,60.0,0.016666666666666666
19.0,20.0,0.05
258.0,253.0,0.003952569169960474
112.0,113.0,0.008849557522123894
321.0,306.0,0.0032679738562091504
36.0,37.0,0.02702702702702703
7.0,8.0,0.125
106.0,107.0,0.009345794392523364
25.0,26.0,0.038461538461538464
23.0,24.0,0.041666666666666664
323.0,308.0,0.003246753246753247
123.0,124.0,0.008064516129032258
46.0,47.0,0.02127659574468085
44.0,45.0,0.022222222222222223
8.0,9.0,0.1111111111111111
65.0,66.0,0.015151515151515152
38.0,39.0,0.02564102564102564
199.0,199.0,0.005025125628140704
7.0,8.0,0.125
8.0,9.0,0.1111111111111111
6.0,7.0,0.14285714285714285
215.0,214.0,0.004672897196261682
24.0,25.0,0.04
15.0,16.0,0.0625
43.0,44.0,0.022727272727272728
23.0,24.0,0.041666666666666664
226.0,224.0,0.004464285714285714
80.0,81.0,0.012345679012345678
23.0,24.0,0.041666666666666664
59.0,60.0,0.016666666666666666
315.0,302.0,0.0033112582781456954
26.0,27.0,0.037037037037037035
6.0,7.0,0.14285714285714285
118.0,119.0,0.008403361344537815
51.0,52.0,0.019230769230769232
13.0,14.0,0.07142857142857142
242.0,237.0,0.004219409282700422
558.0,428.0,0.002336448598130841
138.0,139.0,0.007194244604316547
658.0,464.0,0.0021551724137931034
38.0,39.0,0.02564102564102564
853.0,515.0,0.001941747572815534
327.0,312.0,0.003205128205128205
43.0,44.0,0.022727272727272728
137.0,138.0,0.007246376811594203
26.0,27.0,0.037037037037037035
424.0,368.0,0.002717391304347826
47.0,48.0,0.020833333333333332
356.0,327.0,0.0030581039755351682
32.0,33.0,0.030303030303030304
0.0,1.0,1.0
6.0,7.0,0.14285714285714285
138.0,139.0,0.007194244604316547
148.0,149.0,0.006711409395973154
426.0,370.0,0.002702702702702703
7.0,8.0,0.125
0.0,1.0,1.0
0.0,1.0,1.0
37.0,38.0,0.02631578947368421
45.0,46.0,0.021739130434782608
17.0,18.0,0.05555555555555555
40.0,41.0,0.024390243902439025
41.0,42.0,0.023809523809523808
67.0,68.0,0.014705882352941176
13.0,14.0,0.07142857142857142
123.0,124.0,0.008064516129032258
0.0,1.0,1.0
187.0,187.0,0.0053475935828877
20.0,21.0,0.047619047619047616
52.0,53.0,0.018867924528301886
141.0,142.0,0.007042253521126761
28.0,29.0,0.034482758620689655
64.0,65.0,0.015384615384615385
46.0,47.0,0.02127659574468085
37.0,38.0,0.02631578947368421
26.0,27.0,0.037037037037037035
36.0,37.0,0.02702702702702703
426.0,370.0,0.002702702702702703
13.0,14.0,0.07142857142857142
25.0,26.0,0.038461538461538464
179.0,180.0,0.005555555555555556
33.0,34.0,0.029411764705882353
584.0,438.0,0.00228310502283105
679.0,471.0,0.0021231422505307855
14.0,15.0,0.06666666666666667
31.0,32.0,0.03125
75.0,76.0,0.013157894736842105
2.0,3.0,0.3333333333333333
0.0,1.0,1.0
43.0,44.0,0.022727272727272728
330.0,315.0,0.0031746031746031746
91.0,92.0,0.010869565217391304
21.0,22.0,0.045454545454545456
31.0,32.0,0.03125
48.0,49.0,0.02040816326530612
20.0,21.0,0.047619047619047616
34.0,35.0,0.02857142857142857
48.0,49.0,0.02040816326530612
28.0,29.0,0.034482758620689655
18.0,19.0,0.05263157894736842
14.0,15.0,0.06666666666666667
216.0,215.0,0.004651162790697674
481.0,395.0,0.002531645569620253
54.0,55.0,0.01818181818181818
498.0,403.0,0.0024813895781637717
42.0,43.0,0.023255813953488372
6.0,7.0,0.14285714285714285
12.0,13.0,0.07692307692307693
570.0,434.0,0.002304147465437788
29.0,30.0,0.03333333333333333
69.0,70.0,0.014285714285714285
233.0,229.0,0.004366812227074236
38.0,39.0,0.02564102564102564
41.0,42.0,0.023809523809523808
0.0,1.0,1.0
67.0,68.0,0.014705882352941176
18.0,19.0,0.05263157894736842
349.0,325.0,0.003076923076923077
12.0,13.0,0.07692307692307693
47.0,48.0,0.020833333333333332
154.0,155.0,0.0064516129032258064
32.0,33.0,0.030303030303030304
77.0,78.0,0.01282051282051282
91.0,92.0,0.010869565217391304
0.0,1.0,1.0
28.0,29.0,0.034482758620689655
26.0,27.0,0.037037037037037035
86.0,87.0,0.011494252873563218
13.0,14.0,0.07142857142857142
43.0,44.0,0.022727272727272728
18.0,19.0,0.05263157894736842
8.0,9.0,0.1111111111111111
127.0,128.0,0.0078125
37.0,38.0,0.02631578947368421
139.0,140.0,0.007142857142857143
34.0,35.0,0.02857142857142857
77.0,78.0,0.01282051282051282
8.0,9.0,0.1111111111111111
412.0,361.0,0.002770083102493075
249.0,244.0,0.004098360655737705
45.0,46.0,0.021739130434782608
29.0,30.0,0.03333333333333333
7.0,8.0,0.125
150.0,151.0,0.006622516556291391
37.0,38.0,0.02631578947368421
6.0,7.0,0.14285714285714285
3391.0,613.0,0.0016313213703099511
12.0,13.0,0.07692307692307693
71.0,72.0,0.013888888888888888
68.0,69.0,0.014492753623188406
18.0,19.0,0.05263157894736842
728.0,490.0,0.0020408163265306124
2337.0,603.0,0.001658374792703151
86.0,87.0,0.011494252873563218
7.0,8.0,0.125
28.0,29.0,0.034482758620689655
14.0,15.0,0.06666666666666667
28.0,29.0,0.034482758620689655
86.0,87.0,0.011494252873563218
34.0,35.0,0.02857142857142857
37.0,38.0,0.02631578947368421
26.0,27.0,0.037037037037037035
9.0,10.0,0.1
0.0,1.0,1.0
33.0,34.0,0.029411764705882353
106.0,107.0,0.009345794392523364
27.0,28.0,0.03571428571428571
33.0,34.0,0.029411764705882353
31.0,32.0,0.03125
26.0,27.0,0.037037037037037035
107.0,108.0,0.009259259259259259
947.0,531.0,0.0018832391713747645
64.0,65.0,0.015384615384615385
935.0,528.0,0.001893939393939394
58.0,59.0,0.01694915254237288
0.0,1.0,1.0
37.0,38.0,0.02631578947368421
7.0,8.0,0.125
63.0,64.0,0.015625
28.0,29.0,0.034482758620689655
25.0,26.0,0.038461538461538464
51.0,52.0,0.019230769230769232
164.0,165.0,0.006060606060606061
321.0,306.0,0.0032679738562091504
43.0,44.0,0.022727272727272728
57.0,58.0,0.017241379310344827
71.0,72.0,0.013888888888888888
7.0,8.0,0.125
0.0,1.0,1.0
51.0,52.0,0.019230769230769232
57.0,58.0,0.017241379310344827
17.0,18.0,0.05555555555555555
28.0,29.0,0.034482758620689655
557.0,427.0,0.00234192037470726
25.0,26.0,0.038461538461538464
68.0,69.0,0.014492753623188406
7.0,8.0,0.125
28.0,29.0,0.034482758620689655
37.0,38.0,0.02631578947368421
14.0,15.0,0.06666666666666667
24.0,25.0,0.04
0.0,1.0,1.0
66.0,67.0,0.014925373134328358
838.0,511.0,0.0019569471624266144
118.0,119.0,0.008403361344537815
77.0,78.0,0.01282051282051282
88.0,89.0,0.011235955056179775
181.0,182.0,0.005494505494505495
37.0,38.0,0.02631578947368421
4.0,5.0,0.2
201.0,201.0,0.004975124378109453
403.0,357.0,0.0028011204481792717
91.0,92.0,0.010869565217391304
21.0,22.0,0.045454545454545456
14.0,15.0,0.06666666666666667
0.0,1.0,1.0
46.0,47.0,0.02127659574468085
18.0,19.0,0.05263157894736842
43.0,44.0,0.022727272727272728
2.0,3.0,0.3333333333333333
86.0,87.0,0.011494252873563218
6.0,7.0,0.14285714285714285
10.0,11.0,0.09090909090909091
11.0,12.0,0.08333333333333333
71.0,72.0,0.013888888888888888
57.0,58.0,0.017241379310344827
212.0,212.0,0.0047169811320754715
39.0,40.0,0.025
1194.0,569.0,0.0017574692442882249
28.0,29.0,0.034482758620689655
0.0,1.0,1.0
2.0,3.0,0.3333333333333333
106.0,107.0,0.009345794392523364
0.0,1.0,1.0
14.0,15.0,0.06666666666666667
126.0,127.0,0.007874015748031496
25.0,26.0,0.038461538461538464
0.0,1.0,1.0
0.0,1.0,1.0
145.0,146.0,0.00684931506849315
32.0,33.0,0.030303030303030304
0.0,1.0,1.0
971.0,534.0,0.0018726591760299626
276.0,270.0,0.003703703703703704
25.0,26.0,0.038461538461538464
67.0,68.0,0.014705882352941176
78.0,79.0,0.012658227848101266
57.0,58.0,0.017241379310344827
130.0,131.0,0.007633587786259542
226.0,224.0,0.004464285714285714
51.0,52.0,0.019230769230769232
26.0,27.0,0.037037037037037035
0.0,1.0,1.0
42.0,43.0,0.023255813953488372
33.0,34.0,0.029411764705882353
14.0,15.0,0.06666666666666667
107.0,108.0,0.009259259259259259
62.0,63.0,0.015873015873015872
199.0,199.0,0.005025125628140704
851.0,513.0,0.001949317738791423
0.0,1.0,1.0
31.0,32.0,0.03125
72.0,73.0,0.0136986301369863
12.0,13.0,0.07692307692307693
171.0,172.0,0.005813953488372093
48.0,49.0,0.02040816326530612
62.0,63.0,0.015873015873015872
5.0,6.0,0.16666666666666666
86.0,87.0,0.011494252873563218
43.0,44.0,0.022727272727272728
2.0,3.0,0.3333333333333333
0.0,1.0,1.0
34.0,35.0,0.02857142857142857
618.0,453.0,0.002207505518763797
60.0,61.0,0.01639344262295082
0.0,1.0,1.0
224.0,222.0,0.0045045045045045045
25.0,26.0,0.038461538461538464
13.0,14.0,0.07142857142857142
20.0,21.0,0.047619047619047616
209.0,209.0,0.004784688995215311
101.0,102.0,0.00980392156862745
7.0,8.0,0.125
290.0,282.0,0.0035460992907801418
24.0,25.0,0.04
567.0,433.0,0.0023094688221709007
0.0,1.0,1.0
63.0,64.0,0.015625
21.0,22.0,0.045454545454545456
59.0,60.0,0.016666666666666666
459.0,387.0,0.002583979328165375
24.0,25.0,0.04
51.0,52.0,0.019230769230769232
0.0,1.0,1.0
110.0,111.0,0.009009009009009009
251.0,246.0,0.0040650406504065045
18.0,19.0,0.05263157894736842
59.0,60.0,0.016666666666666666
258.0,253.0,0.003952569169960474
62.0,63.0,0.015873015873015872
1520.0,582.0,0.001718213058419244
122.0,123.0,0.008130081300813009
1723.0,593.0,0.0016863406408094434
56.0,57.0,0.017543859649122806
25.0,26.0,0.038461538461538464
65.0,66.0,0.015151515151515152
187.0,187.0,0.0053475935828877
36.0,37.0,0.02702702702702703
449.0,380.0,0.002631578947368421
625.0,456.0,0.0021929824561403508
55.0,56.0,0.017857142857142856
11.0,12.0,0.08333333333333333
316.0,303.0,0.0033003300330033004
13.0,14.0,0.07142857142857142
71.0,72.0,0.013888888888888888
13.0,14.0,0.07142857142857142
83.0,84.0,0.011904761904761904
1070.0,555.0,0.0018018018018018018
57.0,58.0,0.017241379310344827
39.0,40.0,0.025
10.0,11.0,0.09090909090909091
242.0,237.0,0.004219409282700422
0.0,1.0,1.0
0.0,1.0,1.0
20.0,21.0,0.047619047619047616
205.0,205.0,0.004878048780487805
0.0,1.0,1.0
10.0,11.0,0.09090909090909091
40.0,41.0,0.024390243902439025
43.0,44.0,0.022727272727272728
947.0,531.0,0.0018832391713747645
633.0,460.0,0.002173913043478261
48.0,49.0,0.02040816326530612
7.0,8.0,0.125
38.0,39.0,0.02564102564102564
48.0,49.0,0.02040816326530612
37.0,38.0,0.02631578947368421
6.0,7.0,0.14285714285714285
64.0,65.0,0.015384615384615385
53.0,54.0,0.018518518518518517
22.0,23.0,0.043478260869565216
207.0,207.0,0.004830917874396135
0.0,1.0,1.0
48.0,49.0,0.02040816326530612
204.0,204.0,0.004901960784313725
117.0,118.0,0.00847457627118644
14.0,15.0,0.06666666666666667
8.0,9.0,0.1111111111111111
56.0,57.0,0.017543859649122806
0.0,1.0,1.0
81.0,82.0,0.012195121951219513
36.0,37.0,0.02702702702702703
138.0,139.0,0.007194244604316547
1057.0,552.0,0.0018115942028985507
16.0,17.0,0.058823529411764705
10.0,11.0,0.09090909090909091
12.0,13.0,0.07692307692307693
0.0,1.0,1.0
6.0,7.0,0.14285714285714285
0.0,1.0,1.0
5.0,6.0,0.16666666666666666
18.0,19.0,0.05263157894736842
59.0,60.0,0.016666666666666666
6.0,7.0,0.14285714285714285
74.0,75.0,0.013333333333333334
19.0,20.0,0.05
659.0,465.0,0.002150537634408602
183.0,184.0,0.005434782608695652
36.0,37.0,0.02702702702702703
37.0,38.0,0.02631578947368421
37.0,38.0,0.02631578947368421
20.0,21.0,0.047619047619047616
11.0,12.0,0.08333333333333333
48.0,49.0,0.02040816326530612
0.0,1.0,1.0
138.0,139.0,0.007194244604316547
41.0,42.0,0.023809523809523808
45.0,46.0,0.021739130434782608
63.0,64.0,0.015625
412.0,361.0,0.002770083102493075
25.0,26.0,0.038461538461538464
356.0,327.0,0.0030581039755351682
28.0,29.0,0.034482758620689655
211.0,211.0,0.004739336492890996
40.0,41.0,0.024390243902439025
37.0,38.0,0.02631578947368421
20.0,21.0,0.047619047619047616
15.0,16.0,0.0625
744.0,493.0,0.002028397565922921
24.0,25.0,0.04
0.0,1.0,1.0
26.0,27.0,0.037037037037037035
36.0,37.0,0.02702702702702703
432.0,372.0,0.002688172043010753
0.0,1.0,1.0
1592.0,585.0,0.0017094017094017094
7.0,8.0,0.125
39.0,40.0,0.025
0.0,1.0,1.0
424.0,368.0,0.002717391304347826
7.0,8.0,0.125
270.0,264.0,0.003787878787878788
26.0,27.0,0.037037037037037035
36.0,37.0,0.02702702702702703
20.0,21.0,0.047619047619047616
86.0,87.0,0.011494252873563218
116.0,117.0,0.008547008547008548
0.0,1.0,1.0
36.0,37.0,0.02702702702702703
301.0,291.0,0.003436426116838488
54.0,55.0,0.01818181818181818
775.0,501.0,0.001996007984031936
56.0,57.0,0.017543859649122806
52.0,53.0,0.018867924528301886
53.0,54.0,0.018518518518518517
52.0,53.0,0.018867924528301886
48.0,49.0,0.02040816326530612
24.0,25.0,0.04
203.0,203.0,0.0049261083743842365
15.0,16.0,0.0625
13.0,14.0,0.07142857142857142
0.0,1.0,1.0
77.0,78.0,0.01282051282051282
11.0,12.0,0.08333333333333333
37.0,38.0,0.02631578947368421
37.0,38.0,0.02631578947368421
1887.0,598.0,0.0016722408026755853
142.0,143.0,0.006993006993006993
140.0,141.0,0.0070921985815602835
2.0,3.0,0.3333333333333333
233.0,229.0,0.004366812227074236
3.0,4.0,0.25
32.0,33.0,0.030303030303030304
48.0,49.0,0.02040816326530612
7.0,8.0,0.125
202.0,202.0,0.0049504950495049506
143.0,144.0,0.006944444444444444
7.0,8.0,0.125
426.0,370.0,0.002702702702702703
0.0,1.0,1.0
48.0,49.0,0.02040816326530612
51.0,52.0,0.019230769230769232
14.0,15.0,0.06666666666666667
7.0,8.0,0.125
331.0,316.0,0.0031645569620253164
689.0,474.0,0.002109704641350211
48.0,49.0,0.02040816326530612
11.0,12.0,0.08333333333333333
26.0,27.0,0.037037037037037035
7.0,8.0,0.125
7.0,8.0,0.125
12.0,13.0,0.07692307692307693
51.0,52.0,0.019230769230769232
7.0,8.0,0.125
138.0,139.0,0.007194244604316547
27.0,28.0,0.03571428571428571
143.0,144.0,0.006944444444444444
24.0,25.0,0.04
59.0,60.0,0.016666666666666666
163.0,164.0,0.006097560975609756
12.0,13.0,0.07692307692307693
65.0,66.0,0.015151515151515152
55.0,56.0,0.017857142857142856
0.0,1.0,1.0
521.0,414.0,0.0024154589371980675
252.0,247.0,0.004048582995951417
424.0,368.0,0.002717391304347826
31.0,32.0,0.03125
13.0,14.0,0.07142857142857142
24.0,25.0,0.04
138.0,139.0,0.007194244604316547
7.0,8.0,0.125
0.0,1.0,1.0
0.0,1.0,1.0
57.0,58.0,0.017241379310344827
21.0,22.0,0.045454545454545456
0.0,1.0,1.0
10.0,11.0,0.09090909090909091
40.0,41.0,0.024390243902439025
11.0,12.0,0.08333333333333333
3.0,4.0,0.25
166.0,167.0,0.005988023952095809
23.0,24.0,0.041666666666666664
34.0,35.0,0.02857142857142857
41.0,42.0,0.023809523809523808
50.0,51.0,0.0196078431372549
0.0,1.0,1.0
37.0,38.0,0.02631578947368421
26.0,27.0,0.037037037037037035
391.0,349.0,0.0028653295128939827
12.0,13.0,0.07692307692307693
8.0,9.0,0.1111111111111111
11.0,12.0,0.08333333333333333
4.0,5.0,0.2
12.0,13.0,0.07692307692307693
0.0,1.0,1.0
8.0,9.0,0.1111111111111111
32.0,33.0,0.030303030303030304
147.0,148.0,0.006756756756756757
29.0,30.0,0.03333333333333333
67.0,68.0,0.014705882352941176
132.0,133.0,0.007518796992481203
0.0,1.0,1.0
44.0,45.0,0.022222222222222223
374.0,340.0,0.0029411764705882353
15.0,16.0,0.0625
212.0,212.0,0.0047169811320754715
152.0,153.0,0.006535947712418301
8.0,9.0,0.1111111111111111
49.0,50.0,0.02
244.0,239.0,0.0041841004184100415
72.0,73.0,0.0136986301369863
0.0,1.0,1.0
392.0,350.0,0.002857142857142857
28.0,29.0,0.034482758620689655
199.0,199.0,0.005025125628140704
426.0,370.0,0.002702702702702703
52.0,53.0,0.018867924528301886
77.0,78.0,0.01282051282051282
286.0,279.0,0.0035842293906810036
93.0,94.0,0.010638297872340425
335.0,318.0,0.0031446540880503146
50.0,51.0,0.0196078431372549
43.0,44.0,0.022727272727272728
5.0,6.0,0.16666666666666666
13.0,14.0,0.07142857142857142
178.0,179.0,0.00558659217877095
12.0,13.0,0.07692307692307693
6.0,7.0,0.14285714285714285
244.0,239.0,0.0041841004184100415
43.0,44.0,0.022727272727272728
0.0,1.0,1.0
23.0,24.0,0.041666666666666664
12.0,13.0,0.07692307692307693
106.0,107.0,0.009345794392523364
64.0,65.0,0.015384615384615385
8.0,9.0,0.1111111111111111
528.0,416.0,0.002403846153846154
110.0,111.0,0.009009009009009009
37.0,38.0,0.02631578947368421
24.0,25.0,0.04
513.0,409.0,0.0024449877750611247
32.0,33.0,0.030303030303030304
61.0,62.0,0.016129032258064516
23.0,24.0,0.041666666666666664
25.0,26.0,0.038461538461538464
7.0,8.0,0.125
0.0,1.0,1.0
14.0,15.0,0.06666666666666667
7.0,8.0,0.125
171.0,172.0,0.005813953488372093
0.0,1.0,1.0
20.0,21.0,0.047619047619047616
122.0,123.0,0.008130081300813009
65.0,66.0,0.015151515151515152
117.0,118.0,0.00847457627118644
10.0,11.0,0.09090909090909091
37.0,38.0,0.02631578947368421
387.0,347.0,0.002881844380403458
0.0,1.0,1.0
193.0,193.0,0.0051813471502590676
51.0,52.0,0.019230769230769232
9.0,10.0,0.1
7.0,8.0,0.125
43.0,44.0,0.022727272727272728
27.0,28.0,0.03571428571428571
83.0,84.0,0.011904761904761904
100.0,101.0,0.009900990099009901
216.0,215.0,0.004651162790697674
28.0,29.0,0.034482758620689655
71.0,72.0,0.013888888888888888
21.0,22.0,0.045454545454545456
10.0,11.0,0.09090909090909091
4.0,5.0,0.2
0.0,1.0,1.0
72.0,73.0,0.0136986301369863
243.0,238.0,0.004201680672268907
30.0,31.0,0.03225806451612903
0.0,1.0,1.0
310.0,299.0,0.0033444816053511705
7.0,8.0,0.125
57.0,58.0,0.017241379310344827
20.0,21.0,0.047619047619047616
42.0,43.0,0.023255813953488372
0.0,1.0,1.0
2.0,3.0,0.3333333333333333
35.0,36.0,0.027777777777777776
29.0,30.0,0.03333333333333333
14.0,15.0,0.06666666666666667
59.0,60.0,0.016666666666666666
1887.0,598.0,0.0016722408026755853
301.0,291.0,0.003436426116838488
65.0,66.0,0.015151515151515152
32.0,33.0,0.030303030303030304
426.0,370.0,0.002702702702702703
0.0,1.0,1.0
51.0,52.0,0.019230769230769232
249.0,244.0,0.004098360655737705
450.0,381.0,0.0026246719160104987
13.0,14.0,0.07142857142857142
28.0,29.0,0.034482758620689655
50.0,51.0,0.0196078431372549
7.0,8.0,0.125
13.0,14.0,0.07142857142857142
150.0,151.0,0.006622516556291391
13.0,14.0,0.07142857142857142
28.0,29.0,0.034482758620689655
33.0,34.0,0.029411764705882353
0.0,1.0,1.0
122.0,123.0,0.008130081300813009
76.0,77.0,0.012987012987012988
0.0,1.0,1.0
96.0,97.0,0.010309278350515464
14.0,15.0,0.06666666666666667
141.0,142.0,0.007042253521126761
109.0,110.0,0.00909090909090909
11.0,12.0,0.08333333333333333
192.0,192.0,0.005208333333333333
198.0,198.0,0.005050505050505051
30.0,31.0,0.03225806451612903
28.0,29.0,0.034482758620689655
6.0,7.0,0.14285714285714285
65.0,66.0,0.015151515151515152
311.0,300.0,0.0033333333333333335
20.0,21.0,0.047619047619047616
12.0,13.0,0.07692307692307693
7.0,8.0,0.125
69.0,70.0,0.014285714285714285
83.0,84.0,0.011904761904761904
570.0,434.0,0.002304147465437788
77.0,78.0,0.01282051282051282
61.0,62.0,0.016129032258064516
5.0,6.0,0.16666666666666666
46.0,47.0,0.02127659574468085
8.0,9.0,0.1111111111111111
7.0,8.0,0.125
252.0,247.0,0.004048582995951417
25.0,26.0,0.038461538461538464
81.0,82.0,0.012195121951219513
219.0,217.0,0.004608294930875576
48.0,49.0,0.02040816326530612
30.0,31.0,0.03225806451612903
71.0,72.0,0.013888888888888888
367.0,335.0,0.0029850746268656717
82.0,83.0,0.012048192771084338
43.0,44.0,0.022727272727272728
7.0,8.0,0.125
2.0,3.0,0.3333333333333333
67.0,68.0,0.014705882352941176
20.0,21.0,0.047619047619047616
23.0,24.0,0.041666666666666664
16.0,17.0,0.058823529411764705
24.0,25.0,0.04
48.0,49.0,0.02040816326530612
100.0,101.0,0.009900990099009901
47.0,48.0,0.020833333333333332
445.0,377.0,0.002652519893899204
1018.0,542.0,0.0018450184501845018
167.0,168.0,0.005952380952380952
7.0,8.0,0.125
36.0,37.0,0.02702702702702703
14.0,15.0,0.06666666666666667
25.0,26.0,0.038461538461538464
101.0,102.0,0.00980392156862745
37.0,38.0,0.02631578947368421
8.0,9.0,0.1111111111111111
132.0,133.0,0.007518796992481203
0.0,1.0,1.0
27.0,28.0,0.03571428571428571
65.0,66.0,0.015151515151515152
21.0,22.0,0.045454545454545456
0.0,1.0,1.0
9.0,10.0,0.1
43.0,44.0,0.022727272727272728
7.0,8.0,0.125
301.0,291.0,0.003436426116838488
55.0,56.0,0.017857142857142856
682.0,473.0,0.0021141649048625794
37.0,38.0,0.02631578947368421
13.0,14.0,0.07142857142857142
24.0,25.0,0.04
0.0,1.0,1.0
14.0,15.0,0.06666666666666667
199.0,199.0,0.005025125628140704
508.0,406.0,0.0024630541871921183
297.0,287.0,0.003484320557491289
56.0,57.0,0.017543859649122806
6.0,7.0,0.14285714285714285
2.0,3.0,0.3333333333333333
21.0,22.0,0.045454545454545456
311.0,300.0,0.0033333333333333335
150.0,151.0,0.006622516556291391
0.0,1.0,1.0
112.0,113.0,0.008849557522123894
8.0,9.0,0.1111111111111111
3.0,4.0,0.25
13.0,14.0,0.07142857142857142
20.0,21.0,0.047619047619047616
358.0,329.0,0.00303951367781155
88.0,89.0,0.011235955056179775
112.0,113.0,0.008849557522123894
0.0,1.0,1.0
58.0,59.0,0.01694915254237288
217.0,216.0,0.004629629629629629
705.0,481.0,0.002079002079002079
6.0,7.0,0.14285714285714285
24.0,25.0,0.04
445.0,377.0,0.002652519893899204
67.0,68.0,0.014705882352941176
66.0,67.0,0.014925373134328358
199.0,199.0,0.005025125628140704
328.0,313.0,0.003194888178913738
24.0,25.0,0.04
12.0,13.0,0.07692307692307693
0.0,1.0,1.0
39.0,40.0,0.025
45.0,46.0,0.021739130434782608
14.0,15.0,0.06666666666666667
44.0,45.0,0.022222222222222223
0.0,1.0,1.0
7.0,8.0,0.125
0.0,1.0,1.0
3.0,4.0,0.25
0.0,1.0,1.0
7.0,8.0,0.125
7.0,8.0,0.125
0.0,1.0,1.0
21.0,22.0,0.045454545454545456
2.0,3.0,0.3333333333333333
276.0,270.0,0.003703703703703704
697.0,478.0,0.0020920502092050207
13.0,14.0,0.07142857142857142
150.0,151.0,0.006622516556291391
13.0,14.0,0.07142857142857142
112.0,113.0,0.008849557522123894
26.0,27.0,0.037037037037037035
13.0,14.0,0.07142857142857142
51.0,52.0,0.019230769230769232
145.0,146.0,0.00684931506849315
478.0,393.0,0.002544529262086514
7.0,8.0,0.125
100.0,101.0,0.009900990099009901
48.0,49.0,0.02040816326530612
476.0,391.0,0.0025575447570332483
11.0,12.0,0.08333333333333333
21.0,22.0,0.045454545454545456
76.0,77.0,0.012987012987012988
10.0,11.0,0.09090909090909091
13.0,14.0,0.07142857142857142
34.0,35.0,0.02857142857142857
